date_hour,Open,High,Low,Close,Close_Rt
2019-07-06,0.00387410,0.00394260,0.00336520,0.00350000,-10.05173780057624
2019-07-07,0.00350400,0.00365000,0.00340000,0.00353770,1.0713829978299636
2019-07-08,0.00353780,0.00356180,0.00340000,0.00345800,-2.2786411212569
2019-07-09,0.00346200,0.00358200,0.00335640,0.00345450,-0.1012658314386269
2019-07-10,0.00345760,0.00352940,0.00325100,0.00334210,-3.3078377018896647
2019-07-11,0.00333580,0.00333950,0.00309090,0.00320900,-4.063998980009613
2019-07-12,0.00321050,0.00335980,0.00315620,0.00326220,1.644245227007306
2019-07-13,0.00326260,0.00326530,0.00313580,0.00325320,-0.27626870873098264
2019-07-14,0.00324740,0.00327880,0.00290080,0.00291750,-10.891204213190903
2019-07-15,0.00291750,0.00313540,0.00280110,0.00307120,5.134127952587694
2019-07-16,0.00306240,0.00310090,0.00273230,0.00279940,-9.26632562000425
2019-07-17,0.00279950,0.00298600,0.00270630,0.00288220,2.914878291771565
2019-07-18,0.00286630,0.00312510,0.00277970,0.00309790,7.217057116197194
2019-07-19,0.00310080,0.00310680,0.00292020,0.00302320,-2.4408589530953795
2019-07-20,0.00301310,0.00315280,0.00300000,0.00307870,1.819155691030458
2019-07-21,0.00307010,0.00312720,0.00298720,0.00304680,-1.0415570446950715
2019-07-22,0.00305330,0.00308160,0.00292000,0.00295670,-3.0018077969509194
2019-07-23,0.00295670,0.00295670,0.00281600,0.00281920,-4.762062478726353
2019-07-24,0.00281950,0.00288190,0.00276290,0.00287410,1.928642500299183
2019-07-25,0.00285550,0.00294870,0.00284760,0.00286560,-0.2961829438405003
2019-07-26,0.00286560,0.00290330,0.00281770,0.00287980,0.49430949677229247
2019-07-27,0.00289000,0.00296000,0.00275510,0.00280470,-2.6424265908790483
2019-07-28,0.00279730,0.00281370,0.00272600,0.00279320,-0.410868939349934
2019-07-29,0.00278840,0.00288400,0.00276370,0.00276630,-0.9677204758674951
2019-07-30,0.00276630,0.00288000,0.00274570,0.00278850,0.799312961640312
2019-07-31,0.00279490,0.00287610,0.00278890,0.00285830,2.472322566084276
2019-08-01,0.00285710,0.00306170,0.00282480,0.00290040,1.4621616006986227
2019-08-02,0.00290040,0.00292720,0.00286100,0.00289960,-0.02758620707149342
2019-08-03,0.00289510,0.00294900,0.00287680,0.00289940,-0.006897740992559702
2019-08-04,0.00289990,0.00299850,0.00284240,0.00292220,0.7832938221186891
2019-08-05,0.00291960,0.00319980,0.00291960,0.00304280,4.044138688516204
2019-08-06,0.00304430,0.00308400,0.00291240,0.00295570,-2.9042634703330052
2019-08-07,0.00295690,0.00303990,0.00287590,0.00298560,1.0065222233208775
2019-08-08,0.00299720,0.00299720,0.00285440,0.00296350,-0.7429729425131871
2019-08-09,0.00297250,0.00297250,0.00283750,0.00291300,-1.718752426845834
2019-08-10,0.00292110,0.00294320,0.00280850,0.00285000,-2.1864483696738284
2019-08-11,0.00285000,0.00289950,0.00282810,0.00288740,1.3037448933017879
2019-08-12,0.00288930,0.00289990,0.00284550,0.00285160,-1.2476202952240716
2019-08-13,0.00285270,0.00286430,0.00278020,0.00283390,-0.6226385430509094
2019-08-14,0.00283430,0.00283990,0.00270000,0.00271610,-4.245682696092306
2019-08-15,0.00272300,0.00276950,0.00255780,0.00259160,-4.692158227623918
2019-08-16,0.00258130,0.00271800,0.00251120,0.00265100,2.2661481713223406
2019-08-17,0.00264800,0.00266320,0.00257780,0.00262510,-0.9817936750811422
2019-08-18,0.00262540,0.00272140,0.00258700,0.00269500,2.6279213804883383
2019-08-19,0.00269220,0.00281460,0.00266760,0.00278160,3.162809735055422
2019-08-20,0.00277870,0.00278500,0.00267980,0.00271200,-2.5339931633365413
2019-08-21,0.00271200,0.00271530,0.00256330,0.00263980,-2.6983213365432093
2019-08-22,0.00264040,0.00271650,0.00255270,0.00264580,0.22703203334254923
2019-08-23,0.00264860,0.00269300,0.00261530,0.00266680,0.7905774715625251
2019-08-24,0.00266440,0.00267850,0.00256470,0.00262220,-1.6865591678603509
2019-08-25,0.00262740,0.00266600,0.00258200,0.00262370,0.05718751942967298
2019-08-26,0.00261920,0.00270480,0.00259310,0.00264090,0.6534232875371957
2019-08-27,0.00263700,0.00264000,0.00257630,0.00259930,-1.5877590143737348
2019-08-28,0.00260140,0.00260140,0.00247720,0.00249650,-4.035242705056879
2019-08-29,0.00249560,0.00249580,0.00233900,0.00242440,-2.9305679863533975
2019-08-30,0.00244210,0.00249390,0.00238790,0.00244490,0.8420151199921819
2019-08-31,0.00245170,0.00248780,0.00241180,0.00245280,0.3226006840497999
2019-09-01,0.00245200,0.00248510,0.00241090,0.00246030,0.30530645929254496
2019-09-02,0.00246350,0.00261670,0.00243770,0.00258820,5.067935967709456
2019-09-03,0.00259100,0.00260540,0.00253130,0.00255930,-1.1228869804810957
